distance,X,Y,Z,V,max,may,maz,mav
171.996,-0.373495,-2.657564,-7.896077,8.339675,-0.172,-3.704,-9.135,9.869
172.016,-0.560243,-2.662352,-8.5473,8.969857,-0.362,-3.165,-8.566,9.15
172.04,-0.612916,-2.528277,-9.672575,10.016315,-0.377,-2.81,-8.633,9.1
172.057,-0.804452,-3.500323,-10.524911,11.120843,-0.588,-2.837,-9.16,9.612
172.076,-0.177171,-4.424485,-9.883265,10.829883,-0.539,-3.279,-9.657,10.234
172.096,0.086191,-4.563348,-10.726024,11.656722,-0.377,-3.754,-10.202,10.906
172.12,-0.545878,-4.443638,-10.984597,11.861925,-0.36,-4.233,-10.53,11.367
172.137,-0.272939,-4.256891,-10.338163,11.183615,-0.227,-4.422,-10.483,11.383
172.156,-0.158017,-3.289633,-8.700529,9.303003,-0.223,-4.138,-10.187,11.001
172.176,0.181959,-2.791639,-7.584831,8.084307,-0.199,-3.695,-9.402,10.108
172.2,-0.248997,-2.5187,-7.771579,8.173328,-0.125,-3.214,-8.599,9.186
172.217,0.062249,-2.983175,-8.030152,8.566595,-0.041,-2.896,-8.022,8.532
172.236,-0.440533,-2.911349,-8.590396,9.08102,-0.111,-2.801,-7.994,8.476
172.256,-0.521936,-3.734955,-9.854534,10.5515,-0.287,-3.037,-8.562,9.093
172.28,-0.799663,-4.683059,-10.342952,11.381878,-0.425,-3.578,-9.205,9.895
172.297,-0.435745,-4.879383,-10.941502,11.988108,-0.549,-4.052,-9.932,10.751
172.316,-0.684742,-4.52983,-10.247183,11.22466,-0.611,-4.457,-10.347,11.287
172.336,0.019154,-3.950433,-9.11712,9.936204,-0.475,-4.511,-10.162,11.133
172.36,-0.656011,-3.246537,-7.905654,8.571448,-0.439,-4.152,-9.553,10.43
172.376,-0.047884,-2.906561,-6.914454,7.500671,-0.342,-3.658,-8.546,9.308
172.396,-0.47884,-2.667141,-8.552089,8.971129,-0.291,-3.193,-8.122,8.745
172.416,-0.392649,-3.74932,-10.103531,10.783919,-0.394,-3.142,-8.369,8.957
172.44,-0.857124,-4.213795,-11.03727,11.845338,-0.444,-3.384,-9.152,9.775
172.456,-0.220267,-4.912902,-10.529699,11.621519,-0.487,-3.886,-10.056,10.805
172.476,0.229843,-4.46758,-9.184157,10.215716,-0.31,-4.336,-10.214,11.117
172.496,0.124498,-3.711013,-9.375694,10.084184,-0.181,-4.326,-10.032,10.942
172.523,-0.454898,-3.548207,-9.792285,10.425236,-0.08,-4.16,-9.72,10.587
172.536,-0.21069,-3.351882,-10.079589,10.624388,-0.078,-3.77,-9.608,10.337
172.558,-1.063026,-3.08852,-9.217676,9.779291,-0.401,-3.425,-9.616,10.228
172.576,0.234632,-3.562572,-8.858546,9.550959,-0.374,-3.388,-9.487,10.095
172.596,-0.047884,-3.576937,-8.848969,9.544686,-0.272,-3.395,-9.251,9.875
172.616,-0.402226,-4.118027,-9.557653,10.414829,-0.32,-3.587,-9.121,9.822
172.636,-0.636858,-3.936068,-10.409989,11.14747,-0.213,-3.798,-9.419,10.165
172.656,-0.56982,-4.520253,-10.390836,11.345786,-0.414,-4.038,-9.802,10.613
172.676,-0.497994,-3.98874,-9.088389,9.937649,-0.527,-4.141,-9.862,10.711
172.697,-0.158017,-3.433285,-7.651869,8.388296,-0.466,-3.97,-9.385,10.205
172.716,-0.306458,-3.08852,-8.073248,8.649289,-0.383,-3.758,-8.801,9.58
172.736,-0.493206,-2.920926,-9.77792,10.216789,-0.364,-3.358,-8.648,9.298
172.759,-1.082179,-3.198653,-10.299856,10.839259,-0.51,-3.16,-8.951,9.523
172.776,-0.416591,-3.936068,-9.624691,10.406769,-0.575,-3.286,-9.444,10.028
172.796,-0.469264,-3.548207,-8.585608,9.301754,-0.615,-3.401,-9.572,10.191
172.816,0.153229,-4.515464,-8.963891,10.038139,-0.454,-3.8,-9.369,10.146
172.84,0.277727,-4.256891,-9.744401,10.637274,-0.114,-4.064,-9.23,10.096
172.856,-0.296881,-4.620809,-10.433931,11.415206,-0.084,-4.235,-9.432,10.348
172.876,-0.59855,-4.19943,-9.629479,10.522374,-0.116,-4.398,-9.693,10.653
172.896,-0.766145,-3.32794,-9.380483,9.982766,-0.346,-4.101,-9.797,10.639
172.92,-0.617704,-3.275268,-8.508993,9.138485,-0.57,-3.856,-9.488,10.265
172.936,-0.158017,-3.021482,-8.346188,8.877678,-0.535,-3.456,-8.966,9.63
172.956,-0.981623,-3.193865,-8.834604,9.445348,-0.631,-3.205,-8.768,9.361
172.976,-0.651223,-3.62961,-8.762778,9.507073,-0.602,-3.28,-8.613,9.242
173,-1.307234,-3.347094,-8.738836,9.448765,-0.775,-3.298,-8.671,9.32
173.016,-0.565032,-4.065354,-9.433155,10.287409,-0.876,-3.559,-8.942,9.672
173.036,-0.814029,-3.605668,-9.572019,10.260947,-0.834,-3.662,-9.127,9.876
173.056,-0.641646,-3.916914,-8.595184,9.467371,-0.832,-3.734,-9.085,9.866
173.079,-1.134852,-2.806004,-7.541735,8.126458,-0.789,-3.598,-8.786,9.536
173.096,-0.933739,-2.60968,-8.288726,8.739867,-0.881,-3.235,-8.499,9.149
173.116,-2.020706,-2.834735,-9.825804,10.424269,-1.183,-3.042,-8.563,9.19
173.136,-0.794875,-3.888184,-9.706094,10.486089,-1.221,-3.035,-8.841,9.444
173.16,-1.029507,-3.351882,-8.389283,9.092583,-1.195,-3.171,-9.052,9.686
173.176,-0.181959,-3.44765,-7.49864,8.255241,-1.007,-3.381,-8.855,9.565
173.196,-0.296881,-3.308787,-7.714118,8.399037,-0.576,-3.499,-8.327,9.058
173.216,-0.497994,-4.10845,-9.246407,10.13032,-0.502,-3.554,-8.212,8.969
173.239,-0.957681,-4.007894,-10.28549,11.080238,-0.484,-3.718,-8.686,9.466
173.256,-1.101333,-4.074931,-8.968679,9.912377,-0.713,-3.875,-9.054,9.881
173.276,-0.320823,-3.265691,-8.274361,8.901275,-0.719,-3.864,-9.194,10.006
173.296,-0.770933,-3.490746,-8.60955,9.322231,-0.788,-3.71,-9.035,9.804
173.319,-0.90022,-3.078943,-10.031705,10.532112,-0.773,-3.478,-8.971,9.667
173.336,-1.11091,-2.911349,-8.815451,9.349987,-0.776,-3.187,-8.933,9.526
173.356,-1.776498,-1.881842,-8.255207,8.651342,-1.14,-2.841,-8.928,9.464
173.376,-1.331176,-2.178724,-7.891289,8.294052,-1.28,-2.513,-8.748,9.207
173.4,-1.264138,-2.403779,-9.504981,9.885386,-1.371,-2.344,-8.617,9.045
173.417,-1.264138,-3.342306,-9.619903,10.262143,-1.409,-2.452,-8.818,9.273
173.436,-0.967257,-2.657564,-10.314221,10.694924,-1.207,-2.646,-9.333,9.784
173.456,-1.015141,-3.323152,-9.471462,10.088729,-1.128,-2.932,-9.728,10.233
173.48,-0.962469,-3.351882,-8.015787,8.741528,-1.052,-3.169,-9.355,9.947
173.497,-0.397437,-2.887407,-7.230489,7.795836,-0.836,-3.055,-8.758,9.33
173.516,-0.742203,-2.911349,-8.714894,9.218253,-0.779,-3.118,-8.358,8.961
173.536,-0.761356,-3.936068,-9.227253,10.060541,-0.716,-3.272,-8.297,8.954
173.56,-1.120486,-2.624045,-8.121132,8.607781,-0.755,-3.09,-8.323,8.921
173.577,-0.727837,-2.791639,-7.038953,7.607224,-0.838,-3.066,-8.276,8.873
173.596,0.033519,-2.873042,-7.972692,8.474627,-0.644,-3.056,-8.09,8.688
173.616,-0.785298,-3.490746,-9.758766,10.394014,-0.65,-2.945,-8.223,8.771
173.64,-1.015141,-3.888184,-12.50731,13.13702,-0.624,-3.261,-9.319,9.903
173.657,-1.695095,-4.127604,-10.884041,11.763197,-0.866,-3.595,-10.281,10.942
173.676,-0.938527,-2.422932,-8.197746,8.599679,-1.109,-3.482,-10.337,10.973
173.698,-0.416591,-2.317587,-7.283162,7.654358,-1.016,-3.189,-9.718,10.289
173.723,-0.517148,-2.360683,-9.471462,9.77491,-0.892,-2.807,-8.959,9.448
173.736,-1.383849,-2.767697,-11.118672,11.541233,-0.814,-2.467,-9.018,9.393
173.756,-1.867477,-2.341529,-10.773908,11.182456,-1.046,-2.447,-9.662,10.038
173.776,-1.029507,-2.652776,-8.178593,8.659473,-1.199,-2.531,-9.886,10.29
173.801,0.191536,-2.422932,-8.350976,8.697476,-1.022,-2.546,-9.606,10.02
173.817,-0.699107,-3.691859,-9.835381,10.528689,-0.851,-2.777,-9.285,9.767
173.836,-0.871489,-3.275268,-10.534488,11.066269,-0.602,-3.011,-9.225,9.738
173.856,-1.182736,-2.964022,-8.63828,9.208918,-0.64,-3.089,-9.34,9.875
173.879,-0.871489,-2.451663,-7.40766,7.851342,-0.906,-3.096,-9.104,9.664
173.896,-0.004788,-2.600103,-7.010222,7.476883,-0.733,-2.823,-8.398,8.901
173.916,-0.349553,-2.738967,-9.888053,10.266339,-0.602,-2.689,-8.236,8.701
173.936,-1.177947,-3.581726,-10.386047,11.049267,-0.601,-2.843,-8.673,9.161
173.961,-1.024718,-2.777274,-8.954314,9.430962,-0.639,-2.925,-9.06,9.556
173.976,-0.225055,-2.896984,-7.613562,8.149201,-0.694,-2.999,-9.21,9.724
173.996,-0.502782,-2.72939,-9.361329,9.764059,-0.733,-2.996,-9.079,9.598
174.016,-0.986411,-3.734955,-10.994174,11.653101,-0.685,-3.035,-9.231,9.749
174.04,-1.010353,-2.815581,-11.563994,11.944634,-0.681,-3.044,-9.883,10.378
174.056,-1.034295,-2.762909,-9.586384,10.030064,-0.883,-3.011,-10.376,10.848
174.076,-0.632069,-1.819593,-7.963115,8.192779,-0.916,-2.783,-10.027,10.455
174.096,-0.354342,-1.714248,-6.392519,6.627858,-0.758,-2.278,-8.876,9.199
174.121,-0.603339,-1.537078,-8.628703,8.78528,-0.656,-1.958,-8.143,8.409
174.136,-1.340753,-2.662352,-10.232818,10.658156,-0.733,-1.933,-8.304,8.566
174.156,-1.096544,-3.150769,-10.91756,11.415904,-0.849,-2.266,-9.043,9.372
174.176,-0.493206,-4.376601,-9.342175,10.328317,-0.883,-2.932,-9.78,10.297
174.2,-0.229843,-4.362236,-10.055647,10.963483,-0.79,-3.638,-10.137,10.841
174.216,-0.038307,-4.448427,-8.901642,9.951341,-0.464,-4.084,-9.804,10.665
174.236,-0.196325,-2.8491,-9.141062,9.576791,-0.239,-4.009,-9.36,10.205
174.256,-0.560243,-2.585738,-7.785944,8.223189,-0.256,-3.561,-8.971,9.679
174.28,-0.497994,-1.49877,-7.31668,7.485194,-0.323,-2.845,-8.286,8.809
174.296,-0.823605,-1.642422,-7.043741,7.279435,-0.52,-2.144,-7.822,8.141
174.316,-1.316811,-1.805228,-10.189722,10.431839,-0.8,-1.883,-8.084,8.355
174.336,-1.417367,-3.385401,-12.650962,13.172574,-1.014,-2.083,-9.3,9.592
174.36,-1.383849,-3.586514,-12.65575,13.226721,-1.235,-2.605,-10.635,11.028
174.376,-1.149217,-2.868254,-9.758766,10.236264,-1.317,-2.911,-11.314,11.767
174.396,-0.799663,-2.614468,-8.078036,8.528164,-1.188,-3.114,-10.786,11.291
174.416,-0.35913,-2.772485,-6.995857,7.533768,-0.923,-2.96,-9.372,9.881
174.44,-0.23942,-2.111686,-9.428367,9.664918,-0.637,-2.592,-8.565,8.991
174.456,-1.450886,-3.284845,-11.305421,11.862032,-0.712,-2.696,-8.952,9.397
174.476,-0.790087,-2.887407,-8.858546,9.350679,-0.71,-2.764,-9.147,9.603
174.496,-0.004788,-2.375048,-7.058106,7.446996,-0.621,-2.665,-9.163,9.581
174.52,0.076614,-2.63841,-8.293514,8.703416,-0.542,-2.796,-8.879,9.341
174.536,-0.560243,-3.821146,-9.864111,10.593192,-0.32,-2.93,-8.519,9.024
174.556,-1.465251,-3.44765,-11.042058,11.660201,-0.488,-3.071,-9.064,9.601
174.576,-1.819593,-3.835511,-10.261548,11.105018,-0.942,-3.436,-9.865,10.515
174.6,-0.603339,-3.289633,-9.792285,10.347684,-1.112,-3.598,-10.24,10.927
174.616,-0.21069,-3.672705,-8.269572,9.050911,-1.025,-3.561,-9.841,10.541
174.637,-0.857124,-2.528277,-10.050858,10.399356,-0.873,-3.332,-9.594,10.226
174.656,-0.986411,-3.083732,-8.767567,9.346263,-0.664,-3.144,-9.22,9.786
174.679,-1.790863,-2.030283,-8.896853,9.299636,-0.961,-2.829,-8.996,9.524
174.698,-1.733402,-2.552219,-8.695741,9.226831,-1.342,-2.549,-9.103,9.568
174.717,-0.775721,-2.547431,-10.381259,10.717354,-1.322,-2.553,-9.185,9.648
174.736,-1.436521,-3.53863,-10.012551,10.716188,-1.434,-2.667,-9.497,9.99
174.756,-1.671153,-3.256114,-10.414778,11.039141,-1.404,-2.974,-9.876,10.425
174.776,-0.052672,-3.260903,-8.767567,9.35449,-0.984,-3.151,-9.894,10.457
174.796,-1.25935,-2.202666,-10.089166,10.403315,-1.105,-3.065,-9.821,10.378
174.816,-1.608904,-3.107674,-8.767567,9.44015,-1.148,-2.957,-9.51,10.059
174.84,-0.272939,-1.963245,-8.42759,8.657546,-0.798,-2.634,-9.013,9.464
174.856,-1.292869,-2.312799,-7.876924,8.310624,-1.109,-2.397,-8.79,9.203
174.876,-1.254562,-2.193089,-9.174581,9.516117,-1.107,-2.394,-8.562,8.981
174.896,-0.23942,-4.213795,-10.208876,11.046924,-0.765,-2.671,-8.922,9.383
174.92,-1.058237,-3.77805,-10.208876,10.93685,-0.961,-3.124,-9.367,9.953
174.936,-0.828394,-3.663129,-9.308656,10.03772,-0.845,-3.462,-9.725,10.384
174.956,-0.694318,-3.351882,-8.810662,9.452246,-0.705,-3.752,-9.634,10.368
174.976,-0.42138,-3.806781,-8.48984,9.313781,-0.751,-3.65,-9.204,9.935
175,-1.211466,-3.021482,-9.380483,9.929273,-0.789,-3.461,-8.997,9.683
175.016,-0.402226,-3.567361,-8.250419,8.997625,-0.682,-3.437,-8.733,9.423
175.036,-1.106121,-2.738967,-7.848193,8.385677,-0.785,-3.284,-8.492,9.157
175.056,-0.703895,-3.078943,-7.484274,8.123406,-0.856,-3.102,-8.241,8.859
175.079,-0.914585,-3.069367,-8.504205,9.087297,-0.782,-3.114,-8.022,8.649
175.096,-0.320823,-3.62961,-9.524135,10.197359,-0.761,-3.129,-8.34,8.948
175.116,-1.216254,-3.691859,-10.031705,10.758448,-0.789,-3.367,-8.886,9.542
175.136,-1.37906,-3.356671,-9.078813,9.777212,-0.958,-3.437,-9.285,9.955
175.159,-1.225831,-2.686294,-9.030929,9.501395,-1.035,-3.341,-9.416,10.059
175.176,-1.034295,-3.165135,-8.322245,8.963682,-1.214,-3.225,-9.116,9.75
175.196,-1.656788,-2.75812,-9.059659,9.614031,-1.324,-2.992,-8.873,9.464
175.216,-0.521936,-3.514688,-8.51857,9.229923,-1.11,-3.031,-8.733,9.327
175.239,-1.225831,-3.112462,-9.648633,10.212062,-1.11,-3.138,-8.887,9.505
175.256,0.268151,-3.41892,-9.255983,9.870873,-0.784,-3.201,-9.121,9.732
175.276,-0.426168,-3.074155,-8.633492,9.174379,-0.476,-3.28,-9.014,9.622
175.296,0.263362,-3.481169,-8.973468,9.628656,-0.28,-3.272,-9.128,9.722
175.319,-0.497994,-3.347094,-10.596737,11.123932,-0.098,-3.33,-9.365,9.949
175.336,-0.378284,-4.146757,-11.530476,12.259306,-0.26,-3.512,-9.934,10.547
175.356,-0.756568,-3.859453,-9.773131,10.534793,-0.342,-3.709,-10.218,10.887
175.376,0.354342,-3.351882,-7.335834,8.073112,-0.32,-3.676,-9.809,10.498
175.4,0.138864,-2.466028,-7.465121,7.863117,-0.16,-3.456,-9.026,9.683
175.416,0.387861,-3.351882,-8.743625,9.372114,0.031,-3.257,-8.329,8.961
175.436,-0.761356,-3.193865,-10.639832,11.134921,0.03,-3.091,-8.546,9.111
175.457,-0.512359,-4.295198,-10.323798,11.193393,-0.187,-3.327,-9.293,9.891
175.48,-0.158017,-3.730166,-8.590396,9.366643,-0.261,-3.643,-9.574,10.267
175.496,0.56982,-3.993528,-9.064447,9.921551,-0.215,-3.803,-9.655,10.404
175.516,-0.435745,-4.10845,-11.089942,11.834528,-0.134,-4.032,-9.767,10.579
175.536,-0.296881,-4.280833,-11.463438,12.240265,-0.08,-4.028,-10.052,10.841
175.559,-0.622492,-3.040636,-8.925584,9.449815,-0.196,-3.856,-10.136,10.862
175.576,0.555455,-2.858677,-7.656657,8.191762,-0.2,-3.572,-9.784,10.429
175.596,-0.42138,-2.834735,-8.020576,8.517212,-0.196,-3.254,-9.017,9.6
175.616,-0.114922,-2.48997,-9.706094,10.021049,-0.151,-2.806,-8.577,9.045
175.639,-0.588974,-3.251326,-12.061988,12.506381,-0.142,-2.859,-9.361,9.809
175.656,-0.521936,-3.797204,-11.674128,12.287246,-0.412,-3.093,-10.366,10.833
175.676,-0.23942,-3.557784,-9.318233,9.977205,-0.366,-3.274,-10.69,11.198
175.696,-0.100556,-3.399766,-10.644621,11.174815,-0.363,-3.502,-10.925,11.486
175.72,-0.47884,-4.007894,-10.443508,11.196399,-0.335,-3.691,-10.52,11.159
175.736,0.272939,-3.275268,-10.553641,11.053561,-0.136,-3.56,-10.24,10.851
175.756,-0.47884,-2.815581,-9.097966,9.53571,-0.196,-3.375,-10.185,10.74
175.776,-0.100556,-2.676718,-8.504205,8.916077,-0.196,-3.194,-9.65,10.175
175.796,-0.086191,-2.193089,-8.178593,8.467966,-0.098,-2.74,-9.084,9.493
175.816,-0.009577,-2.269703,-9.605537,9.870055,-0.169,-2.489,-8.847,9.197
175.836,-0.699107,-3.131616,-11.812991,12.241018,-0.224,-2.568,-9.525,9.874
175.856,-0.675165,-3.031059,-10.869676,11.304557,-0.368,-2.656,-10.117,10.471
175.88,-0.416591,-3.050213,-9.734824,10.210002,-0.45,-2.871,-10.506,10.906
175.896,-0.679953,-3.184288,-9.955091,10.474056,-0.618,-3.099,-10.593,11.057
175.916,-0.282516,-3.342306,-9.481039,10.056884,-0.514,-3.152,-10.01,10.511
175.936,-0.976834,-2.643199,-10.357317,10.733812,-0.589,-3.055,-9.882,10.369
175.959,-0.02873,-2.825158,-8.37013,8.834105,-0.492,-2.999,-9.541,10.025
175.976,-1.086968,-1.762132,-8.513782,8.761911,-0.594,-2.643,-9.181,9.597
175.996,-1.37906,-2.207454,-7.417237,7.860665,-0.868,-2.359,-8.665,9.048
176.016,-0.469264,-1.599327,-7.580042,7.761127,-0.741,-2.099,-7.97,8.304
176.039,-1.000776,-2.791639,-9.77792,10.217755,-0.984,-2.09,-8.322,8.65
176.056,-1.326388,-3.361459,-12.11466,12.64214,-1.044,-2.49,-9.222,9.62
176.076,-0.957681,-4.012682,-10.951078,11.702345,-0.939,-2.941,-10.106,10.581
176.096,-0.991199,-2.944868,-9.940725,10.415025,-1.069,-3.278,-10.696,11.244
176.12,-0.521936,-2.70066,-7.5561,8.041183,-0.949,-3.255,-10.141,10.7
176.136,-0.694318,-2.049437,-7.752425,8.048749,-0.791,-2.927,-9.05,9.552
176.156,-0.876278,-2.5187,-8.169016,8.593284,-0.771,-2.553,-8.355,8.775
176.176,-1.517924,-2.106898,-9.586384,9.931861,-0.903,-2.344,-8.266,8.654
176.199,-0.972046,-3.141193,-8.930372,9.516486,-1.015,-2.454,-8.61,9.023
176.216,-0.708684,-2.896984,-9.849746,10.291368,-1.019,-2.666,-9.134,9.583
176.237,-1.043872,-3.452439,-10.13705,10.75959,-1.061,-2.899,-9.626,10.125
176.256,-0.6608,-3.126827,-9.782708,10.291505,-0.846,-3.154,-9.675,10.215
176.279,-1.35033,-2.825158,-9.016563,9.544806,-0.941,-3.075,-9.697,10.222
176.296,-1.144428,-2.523489,-9.299079,9.703122,-1.05,-2.982,-9.559,10.075
176.316,-0.526724,-3.677494,-8.676587,9.438462,-0.921,-3.038,-9.194,9.745
176.336,-0.507571,-3.361459,-8.777143,9.412507,-0.882,-3.097,-8.942,9.525
176.359,-0.062249,-3.361459,-7.905654,8.590846,-0.56,-3.231,-8.665,9.286
176.376,-0.713472,-3.174711,-8.494628,9.096513,-0.453,-3.394,-8.463,9.135
176.396,0.277727,-3.955221,-9.26556,10.078269,-0.251,-3.463,-8.611,9.295
176.416,-0.933739,-3.615245,-11.008539,11.624534,-0.358,-3.527,-9.169,9.848
176.439,-0.694318,-4.1707,-10.860099,11.654122,-0.516,-3.729,-9.907,10.613
176.456,-0.746991,-3.720589,-8.8777,9.654757,-0.524,-3.865,-10.003,10.753
176.476,0.105345,-3.256114,-7.412448,8.096775,-0.567,-3.691,-9.54,10.258
176.496,-0.387861,-2.667141,-7.953538,8.397788,-0.431,-3.454,-8.776,9.451
176.519,0.081403,-3.758897,-9.342175,10.070361,-0.237,-3.351,-8.396,9.055
176.536,-1.661576,-3.117251,-10.055647,10.658054,-0.466,-3.2,-8.691,9.306
176.556,-0.253785,-3.907337,-7.747637,8.680874,-0.555,-3.363,-8.775,9.452
176.576,0.316035,-3.246537,-7.565677,8.238893,-0.379,-3.507,-8.678,9.412
176.599,0.584185,-3.936068,-9.586384,10.379434,-0.254,-3.552,-8.739,9.489
176.616,-1.216254,-4.156334,-12.569559,13.294668,-0.142,-3.812,-9.367,10.148
176.636,-0.162806,-4.060566,-10.295067,11.068112,-0.12,-3.85,-10.004,10.745
176.656,-0.517148,-2.284068,-8.106767,8.438251,-0.328,-3.609,-10.139,10.795
176.679,0.248997,-2.288857,-7.733272,8.068727,-0.412,-3.197,-9.676,10.217
176.696,-0.124498,-2.293645,-9.557653,9.829804,-0.139,-2.732,-8.923,9.351
176.716,-1.16837,-3.313575,-12.167333,12.664472,-0.39,-2.545,-9.391,9.75
176.736,-0.790087,-3.404555,-10.237606,10.817754,-0.458,-2.825,-9.924,10.345
176.759,0.493206,-3.275268,-8.887277,9.484425,-0.397,-3.072,-10.212,10.699
176.776,0.483629,-3.337517,-9.054871,9.662484,-0.245,-3.333,-10.087,10.657
176.796,0.440533,-3.65834,-10.405201,11.038375,0.157,-3.419,-9.646,10.251
176.816,-0.148441,-3.361459,-9.112331,9.713703,0.317,-3.408,-9.365,9.975
176.84,-0.177171,-2.403779,-8.796297,9.120547,0.15,-3.19,-9.342,9.884
176.857,-0.196325,-2.298434,-8.341399,8.654495,-0.02,-2.93,-9.164,9.632
176.876,-0.004788,-2.786851,-8.810662,9.240905,-0.132,-2.713,-8.765,9.182
176.896,-0.497994,-2.873042,-9.624691,10.056691,-0.219,-2.591,-8.893,9.268
176.919,-0.454898,-3.442862,-11.018116,11.55245,-0.289,-2.85,-9.449,9.876
176.936,-0.292093,-4.1707,-10.831368,11.61028,-0.312,-3.318,-10.071,10.615
176.956,0.488417,-4.237737,-10.922348,11.725812,-0.189,-3.681,-10.599,11.236
176.976,-0.579397,-3.739743,-10.290278,10.964087,-0.209,-3.898,-10.766,11.463
176.999,0.646434,-2.82037,-9.141062,9.588085,0.066,-3.742,-10.296,10.972
177.016,-0.617704,-2.590526,-9.720459,10.078676,-0.016,-3.347,-10.019,10.589
177.036,-1.297657,-2.054225,-9.586384,9.889515,-0.462,-2.801,-9.685,10.13
177.056,-0.972046,-2.097321,-9.572019,9.847191,-0.56,-2.391,-9.505,9.851
177.08,-1.35033,-2.063802,-9.275137,9.597439,-1.059,-2.201,-9.538,9.853
177.096,-1.182736,-2.384625,-7.364564,7.830843,-1.201,-2.15,-8.95,9.291
177.116,-1.407791,-2.202666,-9.481039,9.834821,-1.228,-2.187,-8.923,9.278
177.136,-0.924162,-3.634398,-10.874464,11.502908,-1.216,-2.571,-9.249,9.692
177.16,-1.599327,-3.32794,-11.856087,12.417722,-1.279,-2.887,-9.894,10.397
177.176,-0.919373,-3.557784,-8.705317,9.449107,-1.213,-3.181,-10.229,10.801
177.196,-0.153229,-2.054225,-8.00621,8.266966,-0.899,-3.144,-9.861,10.409
177.216,-0.847547,-2.207454,-6.627151,7.036357,-0.88,-2.787,-8.799,9.293
177.239,-0.957681,-1.417367,-8.561666,8.730876,-0.719,-2.309,-7.975,8.371
177.256,-1.599327,-2.092532,-8.652645,9.044601,-0.889,-1.943,-7.962,8.27
177.276,-2.145205,-2.006341,-9.821015,10.250837,-1.387,-1.931,-8.416,8.766
177.296,-1.570596,-3.160346,-9.050082,9.713833,-1.568,-2.169,-9.021,9.435
177.319,-1.206678,-3.65834,-10.864887,11.527589,-1.63,-2.729,-9.597,10.134
177.336,-0.632069,-3.864242,-10.376471,11.090673,-1.389,-3.172,-10.028,10.646
177.356,-0.325611,-3.32794,-9.471462,10.044392,-0.934,-3.503,-9.941,10.594
177.376,-0.608127,-2.652776,-7.235278,7.730219,-0.693,-3.376,-9.487,10.098
177.399,-0.56982,-2.049437,-6.756437,7.083384,-0.534,-2.974,-8.46,8.987
177.416,-0.790087,-2.523489,-7.244854,7.712337,-0.573,-2.638,-7.677,8.143
177.436,-0.914585,-2.557007,-8.983045,9.384553,-0.721,-2.446,-7.555,7.978
177.456,-1.656788,-4.07972,-10.91756,11.772093,-0.983,-2.802,-8.475,8.988
177.479,-0.861913,-4.501099,-10.7356,11.67287,-1.056,-3.415,-9.47,10.135
177.496,0.062249,-4.711789,-9.935937,10.996712,-0.843,-3.962,-10.143,10.957
177.516,0.067038,-3.711013,-9.26556,9.981318,-0.597,-4.251,-10.214,11.106
177.536,0.392649,-3.409343,-7.5561,8.298943,-0.085,-4.083,-9.373,10.237
177.559,-1.01993,-2.006341,-7.632715,7.957638,-0.125,-3.46,-8.598,9.309
177.576,0.148441,-2.542642,-7.70933,8.119164,-0.103,-2.917,-8.041,8.589
177.596,-1.335965,-2.667141,-8.461109,8.971556,-0.454,-2.656,-7.84,8.337
177.616,-0.670376,-3.912126,-8.930372,9.772701,-0.719,-2.782,-8.183,8.705
177.639,-0.679953,-4.213795,-11.123461,11.914268,-0.634,-3.334,-9.056,9.694
177.656,-0.986411,-4.721366,-10.807426,11.834896,-0.918,-3.879,-9.831,10.623
177.676,-0.378284,-3.931279,-8.504205,9.376542,-0.679,-4.195,-9.841,10.725
177.696,0.215478,-3.260903,-7.785944,8.443983,-0.457,-4.032,-9.555,10.392
177.722,0.019154,-2.533065,-7.714118,8.119385,-0.283,-3.612,-8.703,9.444
177.736,-0.272939,-3.275268,-9.844957,10.379068,-0.104,-3.25,-8.462,9.08
177.756,-1.316811,-3.462016,-10.309433,10.954632,-0.339,-3.133,-8.914,9.474
177.776,0.397437,-2.916138,-10.002975,10.426951,-0.293,-3.047,-9.468,9.97
177.796,-0.095768,-3.337517,-8.815451,9.426578,-0.322,-3.248,-9.743,10.297
177.816,0.608127,-3.289633,-9.734824,10.293605,-0.102,-3.251,-9.716,10.275
177.836,-1.312023,-3.078943,-10.036493,10.579815,-0.101,-3.156,-9.647,10.182
177.856,-0.54109,-3.007117,-10.888829,11.309383,-0.335,-3.178,-9.869,10.402
177.879,-0.488417,-3.438074,-10.639832,11.192182,-0.433,-3.203,-10.325,10.844
177.896,-0.186748,-2.829947,-9.342175,9.763182,-0.632,-3.089,-10.227,10.711
177.916,0.148441,-2.743755,-8.480263,8.914319,-0.267,-3.005,-9.838,10.295
177.936,-0.105345,-2.954445,-9.155427,9.620899,-0.158,-2.992,-9.404,9.873
177.959,-0.445322,-3.241749,-10.031705,10.551888,-0.147,-2.942,-9.252,9.713
177.976,-0.718261,-2.964022,-10.79785,11.220289,-0.28,-2.976,-9.616,10.077
177.996,-0.129287,-3.653552,-10.563218,11.177957,-0.35,-3.203,-10.137,10.643
178.016,-0.952892,-2.973598,-9.246407,9.759422,-0.561,-3.208,-10.16,10.677
178.039,0.172383,-2.906561,-7.201759,7.768085,-0.407,-3.124,-9.452,9.981
178.056,-0.129287,-2.389413,-8.719683,9.042062,-0.26,-2.981,-8.933,9.437
